a5_error_rate,a5_p95_ms,a5_safe,attempt_id,b5_error_rate,b5_p95_ms,b5_safe,normalized_p95_difference_b_minus_a,order,replication_id,y
0.0,226.25057355,True,1,0.984375,10001.14208875,False,19.5497830304,A5->B5,c131,1
0.00017361111111111112,180.82995815000007,True,1,0.5668402777777778,10001.0443732,False,19.640428830100003,B5->A5,c132,1
0.0,107.3382378,True,1,0.21597222222222223,10000.8005413,False,19.786924606999996,B5->A5,c133,1
0.0,57.40105695000006,True,1,0.29010416666666666,10000.8636105,False,19.8869251071,A5->B5,c134,1
0.0,78.82873415000003,True,1,0.12621527777777777,10000.610564199998,False,19.843563660099996,B5->A5,c135,1
0.0,177.08968480000001,True,1,0.9572916666666667,10001.150888,False,19.648122406400002,B5->A5,c136,1
0.0,40.476266700000004,True,1,0.0,142.83840295000002,True,0.20472427250000005,B5->A5,c137,0
0.00017361111111111112,113.81289300000002,True,1,0.9230902777777777,10001.1658506,False,19.7747059152,A5->B5,c138,1
0.0,66.61755350000001,True,2,0.5449652777777778,10001.01390785,False,19.8687927087,A5->B5,c139,1
0.0,151.37050835000002,True,1,0.36215277777777777,10000.894381600001,False,19.6990477465,B5->A5,c140,1
0.0,158.89197520000002,True,1,0.5315972222222223,10001.0483822,False,19.684312814000002,B5->A5,c141,1
0.0,53.215697150000004,True,1,0.0,250.77740210000005,True,0.39512340990000006,A5->B5,c142,0
0.0,98.64681940000003,True,1,0.9885416666666667,10001.189455,False,19.8050852712,B5->A5,c143,1
0.0,100.07310555000001,True,1,0.6046875,10001.0958352,False,19.8020454593,B5->A5,c144,1
0.0,157.94231995000013,True,1,0.17256944444444444,10000.6680667,False,19.6854514935,A5->B5,c145,1
0.0,112.10892500000003,True,1,0.9788194444444445,10001.1549218,False,19.7780919936,A5->B5,c146,1
0.0,103.8903082,True,1,0.7746527777777777,10001.1191208,False,19.7944576252,A5->B5,c147,1
